;product_id;product_category;care_label;main_prod_cat;log_parse_cat;raw_data;parsed;clean_data;len_raw_clean_text;test_length;rebuild_text;len_rebuild;test_test_pc;test_missing_weight
166;#2895;SWEATER/HOODIE;"Col 0400, 2800 and 3100: 82% cotton, 18% polyester. 
Col 4500: 64% cotton, 36% polyester, 280 g/m2.
2X2 Rib: 97% cotton, 3% elastane, 380 g/m2.
";SWEATER;True;"Col 0400, 2800 and 3100: 82% cotton, 18% polyester. 
Col 4500: 64% cotton, 36% polyester, 280 g/m2.
2X2 Rib: 97% cotton, 3% elastane, 380 g/m2.
";{'col 0400, 2800': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 82.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 18.0, 'material_class': ['polyester']}], 'Weight': None, 'Test_pc': True}}, 'col 4500': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 64.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 36.0, 'material_class': ['polyester']}], 'Weight': 280, 'Test_pc': True}, '2x2 rib_0': {'Materials': [{'material_full': 'cotton', 'percentage': 97.0, 'material_class': ['cotton']}, {'material_full': 'elastane', 'percentage': 3.0, 'material_class': ['elastane']}], 'Weight': 380, 'Test_pc': True}}};col 0400, 2800 and 3100 82% cotton, 18% polyester. col 4500 64% cotton, 36% polyester, 280 g/m2.2x2 rib 97% cotton, 3% elastane, 380 g/m2.;138;True;col 0400, 2800: main_0 82% cotton, 18% polyester. col 4500: main_0 64% cotton, 36% polyester, 280 g/m2. 2x2 rib_0 97% cotton, 3% elastane, 380 g/m2.;148;0;1
167;#2897;SWEATER/HOODIE;"0400 60% cotton, 40% polyester, 400 g/m2.
2800 55% cotton, 45% polyester, 400 g/m2
";SWEATER;True;"0400 60% cotton, 40% polyester, 400 g/m2.
2800 55% cotton, 45% polyester, 400 g/m2
";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester .2800', 'percentage': 40.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 55.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 45.0, 'material_class': ['polyester']}], 'Weight': 400, 'Test_pc': False}}};0400 60% cotton, 40% polyester, 400 g/m2.2800 55% cotton, 45% polyester, 400 g/m2;81;True;main_0 60% cotton, 40% polyester .2800, 55% cotton, 45% polyester, 400 g/m2.;76;1;0
168;#2898;TSHIRT;Main: 80% cotton, 20% polyester, 300 g/m².;TSHIRT;True;Main: 80% cotton, 20% polyester, 300 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 80.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 20.0, 'material_class': ['polyester']}], 'Weight': 300, 'Test_pc': True}}};main 80% cotton, 20% polyester, 300 g/m2.;41;True;main_0 80% cotton, 20% polyester, 300 g/m2.;43;0;0
169;#2899;SWEATER/HOODIE;Main: 80% cotton, 20% polyester, 300 g/m².;SWEATER;True;Main: 80% cotton, 20% polyester, 300 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 80.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 20.0, 'material_class': ['polyester']}], 'Weight': 300, 'Test_pc': True}}};main 80% cotton, 20% polyester, 300 g/m2.;41;True;main_0 80% cotton, 20% polyester, 300 g/m2.;43;0;0
170;#2905;SWEATER;"Main: 100% Wool.
Reinforcement: 100% Polyamide 190 g/m2. ";SWEATER;True;"Main: 100% Wool.
Reinforcement: 100% Polyamide 190 g/m2. ";{'default': {'Main_0': {'Materials': [{'material_full': 'wool', 'percentage': 100.0, 'material_class': ['wool']}], 'Weight': None, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 190, 'Test_pc': True}}};main 100% wool.reinforcement 100% polyamide 190 g/m2.;53;True;main_0 100% wool. reinforcement_0 100% polyamide, 190 g/m2.;59;0;1
171;#2911;TSHIRT/TANK-TOP;91% polyester, 9% Elastane 190 g/m2.;TSHIRT;True;91% polyester, 9% Elastane 190 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 91.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 9.0, 'material_class': ['elastane']}], 'Weight': 190, 'Test_pc': True}}};91% polyester, 9% elastane 190 g/m2.;36;True;main_0 91% polyester, 9% elastane, 190 g/m2.;44;0;0
172;#3014;PANTS/SHORTS;Main: Canvas+, 60% Cotton, 40% Polyester, 340 g/m². Reinforcement: 100% CORDURA®-Polyamide.;PANTS;True;Main: Canvas+, 60% Cotton, 40% Polyester, 340 g/m². Reinforcement: 100% CORDURA®-Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main canvas, 60% cotton, 40% polyester, 340 g/m2. reinforcement 100% cordura®polyamide.;87;True;main_0 60% cotton, 40% polyester, 340 g/m2. reinforcement_0 100% cordura polyamide.;83;0;1
173;#3023;PANTS/SHORTS;Main: 65% Polyester, 35% Cotton, 200 g/m². Reinforcement: 100% CORDURA®-Polyamide.;PANTS;True;Main: 65% Polyester, 35% Cotton, 200 g/m². Reinforcement: 100% CORDURA®-Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 200, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main 65% polyester, 35% cotton, 200 g/m2. reinforcement 100% cordura®polyamide.;79;True;main_0 65% polyester, 35% cotton, 200 g/m2. reinforcement_0 100% cordura polyamide.;83;0;1
174;#3123;PANTS/SHORTS;Main: 65% Polyester, 35% Cotton, 200 g/m². Reinforcement: 100% CORDURA®-Polyamide.;PANTS;True;Main: 65% Polyester, 35% Cotton, 200 g/m². Reinforcement: 100% CORDURA®-Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 200, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main 65% polyester, 35% cotton, 200 g/m2. reinforcement 100% cordura®polyamide.;79;True;main_0 65% polyester, 35% cotton, 200 g/m2. reinforcement_0 100% cordura polyamide.;83;0;1
175;#3211;PANTS;Main: 65% polyester, 35% cotton, 195 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 65% polyester, 35% cotton, 195 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 195, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 65% polyester, 35% cotton, 195 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 65% polyester, 35% cotton, 195 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
176;#3212;PANTS;Main: 52% cotton, 48% polyamide, 240 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 52% cotton, 48% polyamide, 240 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 52.0, 'material_class': ['cotton']}, {'material_full': 'polyamide', 'percentage': 48.0, 'material_class': ['polyamide']}], 'Weight': 240, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 52% cotton, 48% polyamide, 240 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 52% cotton, 48% polyamide, 240 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
177;#3213;PANTS;Main: 65% polyester, 35% cotton, 200 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 65% polyester, 35% cotton, 200 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 200, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 65% polyester, 35% cotton, 200 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 65% polyester, 35% cotton, 200 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
178;#3214;PANTS;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 60% cotton, 40% polyester, 340 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 60% cotton, 40% polyester, 340 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
179;#3215;PANTS;Main: 100% cotton, 380 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 100% cotton, 380 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 100.0, 'material_class': ['cotton']}], 'Weight': 380, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% cotton, 380 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;76;True;main_0 100% cotton, 380 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;79;0;0
180;#3223;PANTS;Main: 65% polyester, 35% cotton, 250 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 54% polyester, 24% DuPont™ Kevlar® aramid, 13% polyamide, 9% polyurethane, 450 g/m².;PANTS;True;Main: 65% polyester, 35% cotton, 250 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 54% polyester, 24% DuPont™ Kevlar® aramid, 13% polyamide, 9% polyurethane, 450 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyester', 'percentage': 54.0, 'material_class': ['polyester']}, {'material_full': 'dupont kevlar aramid', 'percentage': 24.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 13.0, 'material_class': ['polyamide']}, {'material_full': 'polyurethane', 'percentage': 9.0, 'material_class': ['polyurethane']}], 'Weight': 450, 'Test_pc': True}}};main 65% polyester, 35% cotton, 250 g/m2. reinforcement 1 100% polyamide cordura®, 205 g/m2. reinforcement 2 54% polyester, 24% dupont™ kevlar® aramid, 13% polyamide, 9% polyurethane, 450 g/m2.;193;True;main_0 65% polyester, 35% cotton, 250 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. reinforcement_1 54% polyester, 24% dupont kevlar aramid, 13% polyamide, 9% polyurethane, 450 g/m2.;192;0;0
181;#3233;PANTS;Main: 60% polyester, 40% cotton, 290 g/m². Contrast: 53% cotton, 47% polyester 290g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 60% polyester, 40% cotton, 290 g/m². Contrast: 53% cotton, 47% polyester 290g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 60.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 40.0, 'material_class': ['cotton']}], 'Weight': 290, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'cotton', 'percentage': 53.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 290, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 60% polyester, 40% cotton, 290 g/m2. contrast 53% cotton, 47% polyester 290g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;134;True;main_0 60% polyester, 40% cotton, 290 g/m2. contrast_0 53% cotton, 47% polyester, 290 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;141;0;0
182;#3234;PANTS;"Main: Canvas+ 60% Cotton, 40% Polyester, 340 g/m². Contrast: 60% Polyester, 40% Cotton. 
Reinforcement: 100% CORDURA®-Polyamide.";PANTS;True;"Main: Canvas+ 60% Cotton, 40% Polyester, 340 g/m². Contrast: 60% Polyester, 40% Cotton. 
Reinforcement: 100% CORDURA®-Polyamide.";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 60.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 40.0, 'material_class': ['cotton']}], 'Weight': None, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main canvas 60% cotton, 40% polyester, 340 g/m2. contrast 60% polyester, 40% cotton. reinforcement 100% cordura®polyamide.;122;True;main_0 60% cotton, 40% polyester, 340 g/m2. contrast_0 60% polyester, 40% cotton. reinforcement_0 100% cordura polyamide.;121;0;2
183;#3235;PANTS;Main: 100% cotton, 390 g/m². Contrast: 60% polyester, 40% cotton, 290 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 100% cotton, 390 g/m². Contrast: 60% polyester, 40% cotton, 290 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 100.0, 'material_class': ['cotton']}], 'Weight': 390, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 60.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 40.0, 'material_class': ['cotton']}], 'Weight': 290, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% cotton, 390 g/m2. contrast 60% polyester, 40% cotton, 290 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;122;True;main_0 100% cotton, 390 g/m2. contrast_0 60% polyester, 40% cotton, 290 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;127;0;0
184;#3311;PANTS;Main: 65% polyester, 35% cotton, 195 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 65% polyester, 35% cotton, 195 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 35.0, 'material_class': ['cotton']}], 'Weight': 195, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 65% polyester, 35% cotton, 195 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 65% polyester, 35% cotton, 195 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
185;#3312;PANTS;Main: 52% cotton, 48% polyamide, 240 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 52% cotton, 48% polyamide, 240 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 52.0, 'material_class': ['cotton']}, {'material_full': 'polyamide', 'percentage': 48.0, 'material_class': ['polyamide']}], 'Weight': 240, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 52% cotton, 48% polyamide, 240 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 52% cotton, 48% polyamide, 240 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
186;#3313;PANTS;Main: 49% cotton, 51% polyester, 360 g/m2. Reinforcement: 100% polyester CORDURA®, 320 g/m².;PANTS;True;Main: 49% cotton, 51% polyester, 360 g/m2. Reinforcement: 100% polyester CORDURA®, 320 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 49.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 51.0, 'material_class': ['polyester']}], 'Weight': 360, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyester cordura', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}}};main 49% cotton, 51% polyester, 360 g/m2. reinforcement 100% polyester cordura®, 320 g/m2.;90;True;main_0 49% cotton, 51% polyester, 360 g/m2. reinforcement_0 100% polyester cordura, 320 g/m2.;93;0;0
187;#3314;PANTS;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 60% cotton, 40% polyester, 340 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 60% cotton, 40% polyester, 340 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
188;#3333;PANTS;Main: 60% polyester, 40% cotton, 290 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 60% polyester, 40% cotton, 290 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 60.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 40.0, 'material_class': ['cotton']}], 'Weight': 290, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 60% polyester, 40% cotton, 290 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 60% polyester, 40% cotton, 290 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
189;#3714;PANTS;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 60% cotton, 40% polyester, 340 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 60% cotton, 40% polyester, 340 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
